albanian,armenian,2.8571,3.7796,14.2857,20
slovene,romanian,3.4444,3.1929,10.1944,31
slovene,italian,4.7143,4.5408,20.619,33
slovene,ligurian,3.5556,3.9405,15.5278,32
slovene,french,2.4615,1.9081,3.641,32
slovene,friulian,3.2,4.4721,20,16
slovene,catalan,1.5,0.0,0,6
slovene,occitan,3.4,2.881,8.3,17
slovene,mirandese,1.2,NaN,0,12
slovene,spanish,2.3,2.0976,4.4,23
slovene,galician,2.4286,1.976,3.9048,17
slovene,portuguese,2.0,1.3416,1.8,10
czech,albanian,1.6667,1.6667,2.7778,15
czech,armenian,1.8,1.2649,1.6,18
czech,latgalian,2.0,0.5345,0.2857,16
czech,latvian,1.8,0.4472,0.2,9
czech,lithuanian,2.0,0.5175,0.2679,16
czech,russian,2.3,1.5776,2.4889,23
czech,ukrainian,2.5833,2.5879,6.697,31
czech,bulgarian,2.3,1.567,2.4556,23
czech,macedonian,2.4,1.7321,3,12
czech,croatian,1.625,0.3536,0.125,13
czech,slovene,2.5556,2.2236,4.9444,23
czech,slovak,1.6667,0.5774,0.3333,5
czech,polish,2.0,0.6742,0.4545,22
czech,breton,1.8,1.2693,1.6111,18
czech,welsh,3.0,2.846,8.1,30
czech,irish,2.0526,1.2164,1.4795,39
czech,norwegian,2.8824,3.2062,10.2794,49
czech,danish,3.3333,2.8586,8.1714,50
czech,swedish,3.1875,3.2965,10.8667,51
czech,faroese,3.1818,3.1709,10.0545,35
czech,icelandic,1.8333,0.7977,0.6364,22
czech,english,3.6154,3.7553,14.1026,47
czech,scots,2.8889,5.3333,28.4444,26
czech,frisian,1.6667,0.7071,0.5,15
czech,german,4.6364,4.0339,16.2727,51
czech,wymysorys,2.0,1.6915,2.8611,18
czech,luxembourgish,2.5714,2.0979,4.4011,36
czech,greek,2.7692,1.8879,3.5641,36
czech,sanskrit,1.7692,1.3914,1.9359,23
czech,awadhi,3.0909,2.737,7.4909,34
czech,hindi,2.2667,2.1381,4.5714,34
czech,nepali,1.7778,0.9583,0.9183,32
czech,romanian,2.0714,1.0894,1.1868,29
czech,italian,2.8333,2.4221,5.8667,17
czech,ligurian,1.9167,1.7299,2.9924,23
czech,french,1.5,0.0,0,15
czech,friulian,2.8,2.6077,6.8,14
czech,catalan,2.5,2.3261,5.4107,20
czech,occitan,1.5,0.4216,0.1778,15
czech,mirandese,1.5455,0.3015,0.0909,17
czech,spanish,1.9167,1.4434,2.0833,23
czech,galician,2.0,1.804,3.2545,22
czech,portuguese,2.0,2.1002,4.4107,16
slovak,albanian,1.6,1.5811,2.5,16
slovak,armenian,3.7273,4.156,17.2727,41
slovak,latgalian,5.4286,4.8107,23.1429,38
slovak,latvian,10.0,0.0,0,20
slovak,lithuanian,4.2857,4.3916,19.2857,30
slovak,russian,4.0909,4.2039,17.6727,45
slovak,ukrainian,3.7692,3.9468,15.5769,49
slovak,bulgarian,5.2,4.6476,21.6,52
slovak,macedonian,7.7143,4.3916,19.2857,54
slovak,croatian,5.4444,4.7434,22.5,49
slovak,slovene,5.8,4.7434,22.5,58
slovak,czech,10.0,0.0,0,30
slovak,polish,5.1538,4.4635,19.9231,67
slovak,breton,4.5455,4.5407,20.6182,50
slovak,welsh,4.6,4.0346,16.2778,46
slovak,irish,2.85,2.8996,8.4079,57
slovak,norwegian,4.2778,4.2642,18.183,77
slovak,danish,1.1333,NaN,0,17
slovak,swedish,4.3125,4.272,18.25,69
slovak,faroese,4.8182,4.5407,20.6182,53
slovak,icelandic,5.25,4.5218,20.447,63
slovak,english,3.8333,3.8406,14.75,46
slovak,scots,6.6364,5.6809,32.2727,73
slovak,frisian,2.0,0.9161,0.8393,16
slovak,german,6.2727,4.4681,19.9636,69
slovak,wymysorys,2.0,1.6915,2.8611,18
slovak,luxembourgish,5.0,4.4272,19.6,75
slovak,greek,4.3077,3.8264,14.641,56
slovak,sanskrit,2.9286,3.3611,11.2967,41
slovak,awadhi,1.4545,1.5076,2.2727,16
slovak,hindi,2.1875,2.0807,4.3292,35
slovak,nepali,2.8947,3.3717,11.3684,55
slovak,romanian,4.9375,4.5,20.25,79
slovak,italian,8.6667,3.6742,13.5,52
slovak,ligurian,5.8333,4.7001,22.0909,70
slovak,french,1.4545,NaN,0,16
slovak,friulian,7.3333,4.6476,21.6,44
slovak,catalan,6.75,4.6579,21.6964,54
slovak,occitan,5.3333,4.7434,22.5,48
slovak,mirandese,3.0909,3.6407,13.2545,34
slovak,spanish,3.3333,3.5675,12.7273,40
slovak,galician,4.3333,4.4313,19.6364,52
slovak,portuguese,5.625,4.8107,23.1429,45
polish,albanian,2.25,1.291,1.6667,36
polish,armenian,3.4286,3.1977,10.2253,48
polish,latgalian,3.9,3.534,12.4889,39
polish,latvian,2.8462,2.8689,8.2308,37
polish,lithuanian,2.2727,1.221,1.4909,25
polish,russian,2.25,1.2817,1.6429,18
polish,ukrainian,1.5,0.4629,0.2143,12
polish,bulgarian,4.0,2.8067,7.8778,40
polish,macedonian,3.2857,3.3594,11.2857,23
polish,croatian,1.875,0.9258,0.8571,15
polish,slovene,2.6364,2.6867,7.2182,29
polish,czech,2.0,0.6742,0.4545,22
polish,slovak,5.1538,4.4635,19.9231,67
polish,breton,2.2,1.3984,1.9556,22
polish,welsh,2.0625,1.1955,1.4292,33
polish,irish,4.2,4.9261,24.2667,63
polish,norwegian,1.9444,1.0922,1.1928,35
polish,danish,1.9286,1.3986,1.956,27
polish,swedish,2.0,1.4142,2,22
polish,faroese,2.4167,1.7753,3.1515,29
polish,icelandic,2.6364,1.6293,2.6545,29
polish,english,2.1,1.0311,1.0632,42
polish,scots,2.4615,1.354,1.8333,32
polish,frisian,1.875,0.7746,0.6,30
polish,german,2.0,1.0847,1.1765,36
polish,wymysorys,2.6154,1.472,2.1667,34
polish,luxembourgish,2.1429,2.3812,5.6703,30
polish,greek,4.1111,4.5,20.25,37
polish,sanskrit,1.9167,0.9962,0.9924,23
polish,awadhi,3.0769,2.7269,7.4359,40
polish,hindi,1.8824,0.5623,0.3162,32
polish,nepali,2.0909,1.5783,2.4909,23
polish,romanian,3.6667,2.582,6.6667,22
polish,italian,3.4545,2.8794,8.2909,38
polish,ligurian,2.3333,2.1213,4.5,21
polish,french,2.4706,1.4803,2.1912,42
polish,friulian,3.5,3.2266,10.4107,28
polish,catalan,2.9091,2.8381,8.0545,32
polish,occitan,2.1818,1.4709,2.1636,24
polish,mirandese,3.5455,2.6181,6.8545,39
polish,spanish,2.3636,1.5783,2.4909,26
polish,galician,3.125,3.4122,11.6429,25
polish,portuguese,2.5,2.846,8.1,25
breton,albanian,3.0,3.2447,10.5278,27
breton,armenian,1.2,0.3162,0.1,12
breton,latgalian,2.1,2.1602,4.6667,21
breton,latvian,2.6364,3.1072,9.6545,29
breton,lithuanian,2.8182,2.2033,4.8545,31
breton,russian,2.3636,2.0494,4.2,26
breton,ukrainian,1.6667,0.5774,0.3333,20
breton,bulgarian,1.3333,0.0,0,12
breton,macedonian,1.4286,0.7559,0.5714,10
breton,croatian,1.8889,1.2019,1.4444,17
breton,slovene,1.7,1.1595,1.3444,17
breton,czech,1.8,1.2693,1.6111,18
breton,slovak,4.5455,4.5407,20.6182,50
breton,polish,2.2,1.3984,1.9556,22
breton,welsh,1.3571,0.4258,0.1813,19
breton,irish,2.9333,2.7689,7.6667,44
breton,norwegian,1.6667,0.7432,0.5524,25
breton,danish,1.9231,1.4632,2.141,25
breton,swedish,1.875,1.3102,1.7167,30
breton,faroese,1.8571,1.3927,1.9396,26
breton,icelandic,1.7692,1.5484,2.3974,23
breton,english,2.2308,1.8913,3.5769,29
breton,scots,1.5455,1.206,1.4545,17
breton,frisian,1.7333,0.7237,0.5238,26
breton,german,1.5833,1.1645,1.3561,19
breton,wymysorys,1.8333,1.446,2.0909,22
breton,luxembourgish,3.3636,2.656,7.0545,37
breton,greek,2.1429,1.5424,2.3791,30
breton,sanskrit,2.3333,2.0597,4.2424,28
breton,awadhi,2.3333,1.6847,2.8381,35
breton,hindi,1.5263,0.5015,0.2515,29
breton,nepali,2.1538,1.4367,2.0641,28
breton,romanian,2.0833,1.505,2.2652,25
breton,italian,2.1818,2.0494,4.2,24
breton,ligurian,1.3636,0.6467,0.4182,15
breton,french,2.4615,1.9081,3.641,32
breton,friulian,2.4444,2.2361,5.0,22
breton,catalan,2.2,1.9437,3.7778,22
breton,occitan,2.2,1.7512,3.0667,22
breton,mirandese,2.4,2.0976,4.4,24
breton,spanish,1.8,1.567,2.4556,18
breton,galician,1.5,1.2649,1.6,15
breton,portuguese,1.8,1.3499,1.8222,18
welsh,albanian,2.0,1.9861,3.9444,18
welsh,armenian,1.625,1.069,1.1429,13
welsh,latgalian,2.0,1.009,1.0182,22
welsh,latvian,3.4,2.3594,5.5667,34
welsh,lithuanian,2.7,2.8694,8.2333,27
welsh,russian,1.6154,0.3755,0.141,21
welsh,ukrainian,2.4615,2.4781,6.141,32
welsh,bulgarian,1.7692,0.8697,0.7564,23
welsh,macedonian,2.1818,1.5136,2.2909,24
welsh,croatian,1.6154,0.8697,0.7564,21
welsh,slovene,1.6364,0.9342,0.8727,18
welsh,czech,3.0,2.846,8.1,30
welsh,slovak,4.6,4.0346,16.2778,46
welsh,polish,2.0625,1.1955,1.4292,33
welsh,breton,1.3571,0.4258,0.1813,19
welsh,irish,1.8824,0.7524,0.5662,32
welsh,norwegian,3.5,3.6951,13.6538,49
welsh,danish,1.8462,1.0919,1.1923,24
welsh,swedish,3.25,3.4411,11.8409,39
welsh,faroese,4.2857,4.3916,19.2857,30
welsh,icelandic,1.6667,0.7071,0.5,15
welsh,english,2.4,2.5734,6.6222,24
welsh,scots,3.1,3.1073,9.6556,31
welsh,frisian,3.0,2.4552,6.0278,27
welsh,german,4.7778,4.0859,16.6944,43
welsh,wymysorys,2.8,2.0656,4.2667,28
welsh,luxembourgish,2.8333,3.3394,11.1515,34
welsh,greek,1.5833,0.3892,0.1515,19
welsh,sanskrit,2.0,1.2924,1.6703,28
welsh,awadhi,8.7692,7.4765,55.8974,114
welsh,hindi,3.2143,2.9576,8.7473,45
welsh,nepali,1.75,0.5774,0.3333,28
welsh,romanian,1.7333,0.414,0.1714,26
welsh,italian,1.4444,1.0138,1.0278,13
welsh,ligurian,1.2857,0.2673,0.0714,18
welsh,french,2.5333,1.6847,2.8381,38
welsh,friulian,2.2,1.5951,2.5444,22
welsh,catalan,1.4444,1.0138,1.0278,13
welsh,occitan,1.5455,0.9244,0.8545,17
welsh,mirandese,1.3571,0.2673,0.0714,19
welsh,spanish,1.4615,0.4385,0.1923,19
welsh,galician,1.7273,1.2136,1.4727,19
welsh,portuguese,1.2727,0.4671,0.2182,14
irish,albanian,2.4211,1.4848,2.2047,46
irish,armenian,1.9444,0.6978,0.4869,35
irish,latgalian,2.6471,2.6276,6.9044,45
irish,latvian,2.45,2.4554,6.0289,49
irish,lithuanian,3.5385,3.6286,13.1667,46
irish,russian,3.2143,3.5703,12.7473,45
irish,ukrainian,2.6364,1.7477,3.0545,29
irish,bulgarian,2.7857,2.8718,8.2473,39
irish,macedonian,2.5263,2.4944,6.2222,48
irish,croatian,2.5882,2.6192,6.8603,44
irish,slovene,2.6667,2.5495,6.5,48
irish,czech,2.0526,1.2164,1.4795,39
irish,slovak,2.85,2.8996,8.4079,57
irish,polish,4.2,4.9261,24.2667,63
irish,breton,2.9333,2.7689,7.6667,44
irish,welsh,1.8824,0.7524,0.5662,32
irish,norwegian,3.3333,4.032,16.2571,50
irish,danish,3.5263,4.0552,16.4444,67
irish,swedish,2.0,1.1507,1.3242,28
irish,faroese,3.8462,4.2336,17.9231,50
irish,icelandic,2.7647,2.6871,7.2206,47
irish,english,2.2353,1.2805,1.6397,38
irish,scots,2.1875,1.3166,1.7333,35
irish,frisian,2.3333,2.1213,4.5,42
irish,german,2.125,1.315,1.7292,34
irish,wymysorys,2.25,1.429,2.0421,45
irish,luxembourgish,1.7778,0.5745,0.3301,32
irish,greek,2.8667,3.2264,10.4095,43
irish,sanskrit,2.1765,1.1695,1.3676,37
irish,awadhi,3.0952,3.3259,11.0619,65
irish,hindi,1.7727,0.2132,0.0455,39
irish,nepali,1.3636,0.3015,0.0909,15
irish,romanian,2.6923,1.8081,3.2692,35
irish,italian,3.05,3.2525,10.5789,61
irish,ligurian,3.1,3.2298,10.4316,62
irish,french,2.16,1.2949,1.6767,54
irish,friulian,2.65,2.5189,6.3447,53
irish,catalan,2.7,2.5189,6.3447,54
irish,occitan,2.2222,1.4874,2.2124,40
irish,mirandese,3.6875,3.6606,13.4,59
irish,spanish,3.2667,4.1312,17.0667,49
irish,galician,3.9444,4.5277,20.5,71
irish,portuguese,2.5789,2.4944,6.2222,49
norwegian,albanian,2.0625,1.1236,1.2625,33
norwegian,armenian,2.3125,2.2061,4.8667,37
norwegian,latgalian,2.7647,2.1231,4.5074,47
norwegian,latvian,2.2222,1.7235,2.9706,40
norwegian,lithuanian,2.375,1.4083,1.9833,38
norwegian,russian,2.1053,1.3157,1.731,40
norwegian,ukrainian,2.375,1.3102,1.7167,38
norwegian,bulgarian,2.2941,2.0917,4.375,39
norwegian,macedonian,2.5,2.2202,4.9292,40
norwegian,croatian,2.0625,1.4083,1.9833,33
norwegian,slovene,2.1429,1.4676,2.1538,30
norwegian,czech,2.8824,3.2062,10.2794,49
norwegian,slovak,4.2778,4.2642,18.183,77
norwegian,polish,1.9444,1.0922,1.1928,35
norwegian,breton,1.6667,0.7432,0.5524,25
norwegian,welsh,3.1429,2.9576,8.7473,44
norwegian,irish,3.3333,4.032,16.2571,50
norwegian,danish,1.6429,1.0163,1.033,23
norwegian,swedish,1.9333,1.1872,1.4095,29
norwegian,faroese,2.0714,2.1636,4.6813,29
norwegian,icelandic,1.8824,1.2632,1.5956,32
norwegian,english,4.1538,4.1833,17.5,54
norwegian,scots,3.0,2.7689,7.6667,39
norwegian,frisian,3.2667,3.7033,13.7143,49
norwegian,german,2.5455,2.4643,6.0727,28
norwegian,wymysorys,1.75,0.9574,0.9167,28
norwegian,luxembourgish,2.8,2.3503,5.5238,42
norwegian,greek,2.4118,1.4527,2.1103,41
norwegian,sanskrit,3.8462,4.3853,19.2308,50
norwegian,awadhi,4.4,5.3408,28.5238,66
norwegian,hindi,1.9231,1.05,1.1026,25
norwegian,nepali,3.1429,3.3447,11.1868,44
norwegian,romanian,2.1875,1.1955,1.4292,35
norwegian,italian,2.2941,2.2013,4.8456,39
norwegian,ligurian,1.8235,1.3666,1.8676,31
norwegian,french,2.0,1.7647,3.1143,42
norwegian,friulian,2.3529,2.2013,4.8456,40
norwegian,catalan,1.9286,1.4917,2.2253,27
norwegian,occitan,2.0,1.4573,2.1238,30
norwegian,mirandese,1.8235,1.1213,1.2574,31
norwegian,spanish,2.0588,1.6156,2.6103,35
norwegian,galician,1.6471,0.8745,0.7647,28
norwegian,portuguese,2.2667,2.1865,4.781,34
danish,albanian,1.2857,0.2673,0.0714,18
danish,armenian,1.0769,0.2774,0.0769,14
danish,latgalian,5.3077,5.928,35.141,69
danish,latvian,4.7333,3.5617,12.6857,71
danish,lithuanian,2.5,2.2426,5.0292,40
danish,russian,3.7143,5.1681,26.7088,52
danish,ukrainian,2.2667,1.8593,3.4571,34
danish,bulgarian,5.8333,6.0528,36.6364,70
danish,macedonian,5.5833,5.9918,35.9015,67
danish,croatian,4.6364,5.0865,25.8727,51
danish,slovene,5.0,5.1521,26.5444,50
danish,czech,3.3333,2.8586,8.1714,50
danish,slovak,1.1333,NaN,0,17
danish,polish,1.9286,1.3986,1.956,27
danish,breton,1.9231,1.4632,2.141,25
danish,welsh,1.8462,1.0919,1.1923,24
danish,irish,3.5263,4.0552,16.4444,67
danish,norwegian,1.6429,1.0163,1.033,23
danish,swedish,2.1333,1.6125,2.6,32
danish,faroese,1.5,0.3892,0.1515,18
danish,icelandic,1.25,0.0,0,10
danish,english,1.5,0.6021,0.3625,24
danish,scots,3.1,2.8674,8.2222,31
danish,frisian,2.0,1.1383,1.2958,32
danish,german,1.7143,1.0082,1.0165,24
danish,wymysorys,3.3636,2.1192,4.4909,37
danish,luxembourgish,1.2,0.3162,0.1,12
danish,greek,6.0,6.5095,42.3736,84
danish,sanskrit,3.6923,5.5157,30.4231,48
danish,awadhi,3.2222,6.0,36,29
danish,hindi,1.8667,0.9904,0.981,28
danish,nepali,1.5,0.25,0.0625,24
danish,romanian,1.8667,0.7368,0.5429,28
danish,italian,7.0,4.7213,22.2909,77
danish,ligurian,4.0,5.9777,35.7333,40
danish,french,3.5,3.4761,12.0833,42
danish,friulian,5.9,6.5056,42.3222,59
danish,catalan,7.5,4.4272,19.6,75
danish,occitan,1.1,NaN,0,11
danish,mirandese,2.0,3.0984,9.6,30
danish,spanish,4.1429,5.9743,35.6923,58
danish,galician,1.7,0.9718,0.9444,17
danish,portuguese,1.5455,1.5076,2.2727,17
swedish,albanian,1.8889,0.8556,0.732,34
swedish,armenian,2.0625,0.9309,0.8667,33
swedish,latgalian,2.3571,1.6104,2.5934,33
swedish,latvian,2.625,1.9397,3.7625,42
swedish,lithuanian,4.9167,4.1588,17.2955,59
swedish,russian,2.3333,2.0597,4.2424,28
swedish,ukrainian,2.75,1.8516,3.4286,22
swedish,bulgarian,2.4615,1.6602,2.7564,32
swedish,macedonian,2.0625,1.291,1.6667,33
swedish,croatian,2.2667,1.4376,2.0667,34
swedish,slovene,2.2143,1.4392,2.0714,31
swedish,czech,3.1875,3.2965,10.8667,51
swedish,slovak,4.3125,4.272,18.25,69
swedish,polish,1.1818,0.4045,0.1636,13
swedish,breton,1.875,1.3102,1.7167,30
swedish,welsh,3.25,3.4411,11.8409,39
swedish,irish,2.0,1.1507,1.3242,28
swedish,norwegian,1.9333,1.1872,1.4095,29
swedish,danish,2.1333,1.6125,2.6,32
swedish,faroese,2.3333,1.6021,2.5667,14
swedish,icelandic,2.1818,1.0445,1.0909,24
swedish,english,2.0588,1.2277,1.5074,35
swedish,scots,2.3333,1.2799,1.6381,35
swedish,frisian,1.8462,0.2774,0.0769,24
swedish,german,2.0833,0.9962,0.9924,25
swedish,wymysorys,2.0667,0.8338,0.6952,31
swedish,luxembourgish,1.6471,0.7123,0.5074,28
swedish,greek,2.2727,1.4013,1.9636,25
swedish,sanskrit,2.4667,1.1464,1.3143,37
swedish,awadhi,2.625,1.682,2.8292,42
swedish,hindi,2.0625,0.7188,0.5167,33
swedish,nepali,1.4545,0.6467,0.4182,16
swedish,romanian,2.0,1.4013,1.9636,22
swedish,italian,2.8667,2.9244,8.5524,43
swedish,ligurian,3.0714,3.2548,10.5934,43
swedish,french,2.2,1.1425,1.3053,44
swedish,friulian,2.8571,2.6818,7.1923,40
swedish,catalan,2.7333,2.582,6.6667,41
swedish,occitan,2.1538,0.9871,0.9744,28
swedish,mirandese,3.2667,3.3352,11.1238,49
swedish,spanish,1.875,1.25,1.5625,30
swedish,galician,3.3846,3.1317,9.8077,44
swedish,portuguese,2.3571,1.4917,2.2253,33
faroese,albanian,1.6923,0.3755,0.141,22
faroese,armenian,2.1,0.9487,0.9,21
faroese,latgalian,2.5556,1.9365,3.75,23
faroese,latvian,2.9091,2.2033,4.8545,32
faroese,lithuanian,6.2857,4.0591,16.4762,44
faroese,russian,2.1111,1.8028,3.25,19
faroese,ukrainian,3.0,2.6152,6.8393,24
faroese,bulgarian,4.4444,4.6398,21.5278,40
faroese,macedonian,2.25,1.4434,2.0833,27
faroese,croatian,2.4545,1.5551,2.4182,27
faroese,slovene,2.3636,1.6404,2.6909,26
faroese,czech,3.1818,3.1709,10.0545,35
faroese,slovak,4.8182,4.5407,20.6182,53
faroese,polish,2.4167,1.7753,3.1515,29
faroese,breton,1.8571,1.3927,1.9396,26
faroese,welsh,4.2857,4.3916,19.2857,30
faroese,irish,3.8462,4.2336,17.9231,50
faroese,norwegian,2.0714,2.1636,4.6813,29
faroese,danish,1.5,0.3892,0.1515,18
faroese,swedish,2.3333,1.6021,2.5667,14
faroese,icelandic,2.3333,1.2649,1.6,14
faroese,english,2.0,1.2459,1.5524,30
faroese,scots,2.0,1.1929,1.4231,26
faroese,frisian,2.0,0.0,0,18
faroese,german,1.9,0.9661,0.9333,19
faroese,wymysorys,1.9091,0.4671,0.2182,21
faroese,luxembourgish,1.5,0.6112,0.3736,21
faroese,greek,2.8,1.8738,3.5111,28
faroese,sanskrit,3.0,2.2787,5.1923,39
faroese,awadhi,5.0714,6.6634,44.4011,71
faroese,hindi,1.9412,0.8618,0.7426,33
faroese,nepali,1.8462,0.8697,0.7564,24
faroese,romanian,1.7273,0.8202,0.6727,19
faroese,italian,3.0,3.7491,14.0556,30
faroese,ligurian,2.6154,3.2817,10.7692,34
faroese,french,2.0625,1.0247,1.05,33
faroese,friulian,2.8,3.0984,9.6,28
faroese,catalan,2.8333,2.8749,8.2652,34
faroese,occitan,2.0,0.9487,0.9,20
faroese,mirandese,3.2727,3.7635,14.1636,36
faroese,spanish,2.0909,1.446,2.0909,23
faroese,galician,3.6,4.5995,21.1556,36
faroese,portuguese,2.1667,1.4848,2.2045,26
icelandic,albanian,1.9091,1.5076,2.2727,21
icelandic,armenian,5.4444,4.5765,20.9444,49
icelandic,latgalian,3.0,2.2039,4.8571,24
icelandic,latvian,4.3333,3.542,12.5455,52
icelandic,lithuanian,2.1818,1.446,2.0909,24
icelandic,russian,1.7778,0.8819,0.7778,16
icelandic,ukrainian,1.8,0.6749,0.4556,18
icelandic,bulgarian,2.7,1.7159,2.9444,27
icelandic,macedonian,4.2,3.3993,11.5556,42
icelandic,croatian,2.4444,1.8105,3.2778,22
icelandic,slovene,3.7778,3.0414,9.25,34
icelandic,czech,1.8333,0.7977,0.6364,22
icelandic,slovak,5.25,4.5218,20.447,63
icelandic,polish,2.6364,1.6293,2.6545,29
icelandic,breton,1.7692,1.5484,2.3974,23
icelandic,welsh,1.6667,0.7071,0.5,15
icelandic,irish,2.7647,2.6871,7.2206,47
icelandic,norwegian,1.8824,1.2632,1.5956,32
icelandic,danish,1.25,0.0,0,10
icelandic,swedish,2.1818,1.0445,1.0909,24
icelandic,faroese,2.3333,1.2649,1.6,14
icelandic,english,1.5882,0.7717,0.5956,27
icelandic,scots,1.8182,1.2933,1.6727,20
icelandic,frisian,1.6154,0.2774,0.0769,21
icelandic,german,1.7143,0.9405,0.8846,24
icelandic,wymysorys,3.2222,2.1213,4.5,29
icelandic,luxembourgish,1.8333,1.7645,3.1136,22
icelandic,greek,5.375,5.7678,33.2679,43
icelandic,sanskrit,2.9091,2.7863,7.7636,32
icelandic,awadhi,7.7273,7.4064,54.8545,85
icelandic,hindi,2.0,0.9661,0.9333,32
icelandic,nepali,1.8462,0.7763,0.6026,24
icelandic,romanian,2.2727,1.2505,1.5636,25
icelandic,italian,4.5,4.1209,16.9821,36
icelandic,ligurian,3.2222,3.898,15.1944,29
icelandic,french,2.5385,1.7246,2.9744,33
icelandic,friulian,5.125,3.9438,15.5536,41
icelandic,catalan,4.7,3.6878,13.6,47
icelandic,occitan,2.75,1.7678,3.125,22
